Unnamed: 0,date,C,K,expiration_date,option_id,S,TTM,r,IV,delta,initial_moneyness,delta_start
60423,2022-10-13,0.23,155.0,2022-10-21,AAPL_2022-10-21_K155,142.99,0.021917808219178082,0.0362190974240674,0.35887340471026014,0.06990806711288297,ATM,0.5247452747801251
60424,2022-10-14,0.06,155.0,2022-10-21,AAPL_2022-10-21_K155,138.38,0.019178082191780823,0.0364322135148013,0.3973523997416615,0.02164114414070014,ATM,0.5247452747801251
60425,2022-10-17,0.03,155.0,2022-10-21,AAPL_2022-10-21_K155,142.41,0.010958904109589041,0.0369257741016697,0.3699345484093301,0.015475432199337523,ATM,0.5247452747801251
60426,2022-10-18,0.03,155.0,2022-10-21,AAPL_2022-10-21_K155,143.75,0.00821917808219178,0.0384665827145428,0.38622470624140337,0.01677740228093153,ATM,0.5247452747801251
60427,2022-10-19,0.02,155.0,2022-10-21,AAPL_2022-10-21_K155,143.86,0.005479452054794521,0.0389350954453499,0.44393892090438497,0.012329078985268586,ATM,0.5247452747801251
60428,2022-10-20,0.01,155.0,2022-10-21,AAPL_2022-10-21_K155,143.39,0.0027397260273972603,0.0390303104124451,0.5992320319493012,0.006885612983369635,ATM,0.5247452747801251
60429,2022-10-21,0.01,155.0,2022-10-21,AAPL_2022-10-21_K155,147.27,0.0,0.0386946132485307,,,ATM,0.5247452747801251
60524,2022-09-06,2.82,165.0,2022-10-21,AAPL_2022-10-21_K165,154.53,0.1232876712328767,0.0287011530121659,0.2966825274458468,0.29347468417740435,OTM,0.29347468417740435
60525,2022-09-07,2.82,165.0,2022-10-21,AAPL_2022-10-21_K165,155.96,0.12054794520547946,0.0294141315830746,0.2770999374339044,0.30829084056156625,OTM,0.29347468417740435
60526,2022-09-08,2.13,165.0,2022-10-21,AAPL_2022-10-21_K165,154.46,0.1178082191780822,0.0296364691283063,0.26589511087159085,0.26128016919681285,OTM,0.29347468417740435
60527,2022-09-09,2.69,165.0,2022-10-21,AAPL_2022-10-21_K165,157.37,0.11506849315068493,0.0296791833449632,0.253553146817207,0.3199785031906825,OTM,0.29347468417740435
