Unnamed: 0,date,C,K,expiration_date,initial_moneyness,option_id,S,TTM,r,IV,delta
8303,2020-09-04,18.05,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,116.8165572,0.11506849315068493,0.0010414574948275,0.7457157264658804,0.708339504503628
8308,2020-09-14,18.3,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,116.61597276,0.08767123287671233,0.0009885112617148,0.887344302129597,0.702309953771589
8314,2020-09-22,15.2,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,115.10681364,0.06575342465753424,0.0008866068479668,0.8264267599377182,0.705365757890494
8315,2020-09-23,14.2,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,113.50213812,0.06301369863013699,0.0008616286913632,0.8553781415040697,0.6809042769515435
8318,2020-09-28,16.61,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,116.27211372,0.049315068493150684,0.0008866068479668,1.0206655109412677,0.7134248047692038
8323,2020-10-05,16.75,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,116.53955964,0.030136986301369864,0.0008636269668516,1.2983207199806281,0.7175014157260573
8324,2020-10-06,18.05,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,116.50135308,0.0273972602739726,0.0008866068479668,1.5625824959259689,0.7023926528565577
8326,2020-10-08,28.1,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,125.59451436,0.021917808219178082,0.0009125834690091,2.3229768237284727,0.755777721249197
8328,2020-10-12,22.75,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,121.50641244,0.010958904109589041,0.0009125834690091,2.729623364409154,0.7434020557530516
8329,2020-10-13,19.9,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,119.4910164,0.00821917808219178,0.0009125834690091,2.7682803554378155,0.7391208420932193
8330,2020-10-14,21.18,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,120.29335416,0.005479452054794521,0.0010134862492662,3.6287138763574376,0.7390879952518676
8331,2020-10-15,19.45,105.0,2020-10-16,ITM,IBM_2020-10-16_K105,119.29043196,0.0027397260273972603,0.0009375603529046,4.646210589781879,0.7409558736255705
